sample_id,split,stage,point,local_x,local_y,local_z,observed_x,observed_y,observed_z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00000,train,2,C1,-150.0,281.9077862357725,102.60604299770061,999.9575997638218,281.85573774461363,102.6177718081201,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00000,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1150.08746802153,-229.82735903871867,192.812508539146,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00000,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1300.0904574359538,-52.06359850647545,-295.39482780171613,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00000,train,3,A1,150.0,272.9560403143369,99.34787393758417,-749.9235059317713,272.9206711106439,99.25653226161072,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00000,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-900.0439506015866,-199.04528311404763,166.98892869635424,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00000,train,3,A3,-150.0,-34.45724202946934,-195.41673027589673,-1049.987763471585,-34.47048694295523,-195.49959088168012,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00000,train,3,B1,-300.0,281.9077862357725,102.60604299770061,-299.9503073407144,281.96916172840554,102.60835322301193,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00000,train,3,B2,0.0,-229.81333293569338,192.83628290596184,-0.012242094236670371,-229.81352464546566,192.77014400483094,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00000,train,3,B3,300.0,-52.0944533000791,-295.4423259036624,299.9935309000944,-51.92167860325507,-295.489675358142,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00000,train,3,C1,-150.0,281.9077862357725,102.60604299770061,750.1249577838265,282.0363433550124,102.61022432260512,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00000,train,3,C2,0.0,-229.81333293569338,192.83628290596184,900.0158868235595,-229.69840485010496,192.77634148494306,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00000,train,3,C3,150.0,-52.0944533000791,-295.4423259036624,1050.000942604019,-51.98233548534873,-295.5546112077139,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00000,train,4,A1,150.0,272.9560403143369,99.34787393758417,-750.0012420674436,272.9863327417961,99.25097989935756,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00000,train,4,A2,0.0,-199.0241844506815,167.00111976792584,-900.1380787189142,-198.96694857532114,166.98502292374167,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00000,train,4,A3,-150.0,-34.45724202946934,-195.41673027589673,-1049.9894323698431,-34.480490952040704,-195.47030019550007,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00000,train,4,B1,-300.0,281.9077862357725,102.60604299770061,-299.9724793817588,281.87766098920537,102.56868011445529,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00000,train,4,B2,0.0,-229.81333293569338,192.83628290596184,-0.05819216244151217,-229.86048237187333,192.834324668058,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00000,train,4,B3,300.0,-52.0944533000791,-295.4423259036624,299.9428595439932,-52.13869458900918,-295.40764798698444,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00000,train,4,C1,-150.0,281.9077862357725,102.60604299770061,750.079345947964,281.8945310733861,102.55689922562294,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00000,train,4,C2,0.0,-229.81333293569338,192.83628290596184,899.9818679504953,-229.7781572409166,192.84015148798142,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00000,train,4,C3,150.0,-52.0944533000791,-295.4423259036624,1049.9938367622212,-52.10886740093544,-295.44642745689697,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00001,train,0,A1,150.0,272.9560403143369,99.34787393758417,-1259.3820058118642,322.09112599348,29.92560066709609,,,,-750.0,272.9560403143369,99.34787393758417
train_00001,train,0,A2,0.0,-199.0241844506815,167.00111976792584,-1413.6651561744065,-147.47585060536895,104.45127866493637,,,,-900.0,-199.0241844506815,167.00111976792584
train_00001,train,0,A3,-150.0,-34.45724202946934,-195.41673027589673,-1565.4702825918198,14.561246088210508,-258.3534202729459,,,,-1050.0,-34.45724202946934,-195.41673027589673
train_00001,train,0,B1,-300.0,281.9077862357725,102.60604299770061,-218.98893368477627,1.1096165947149867,447.77583583315635,,,,-300.0,281.9077862357725,102.60604299770061
train_00001,train,0,B2,0.0,-229.81333293569338,192.83628290596184,78.380722417311,-516.2111417471184,385.7645136990758,,,,0.0,-229.81333293569338,192.83628290596184
