sample_id,split,stage,point,x,y,z
train_00007,train,1,B2,-0.043329136500569396,-229.75728245055396,192.8473123672322
train_00007,train,1,B3,299.9903150230423,-52.10826793209659,-295.49465491299605
train_00007,train,1,C1,1000.0742103429349,281.94099089140656,102.61256928958852
train_00007,train,1,C2,1150.0036374876238,-229.7945049819286,192.76973424638274
train_00007,train,1,C3,1300.0597102456163,-52.02787678691135,-295.5429984090026
train_00007,train,2,A1,-750.0787585919898,273.07962931089315,99.22881809143918
train_00007,train,2,A2,-900.0525859333959,-198.80326292349199,166.9908911175671
train_00007,train,2,A3,-1050.0121127274404,-34.40293405716403,-195.46062314733365
train_00007,train,2,B1,-300.0005296451638,281.9232709327076,102.4941538979844
train_00007,train,2,B2,-0.04039367964625284,-229.782437808352,192.83515691056616
train_00007,train,2,B3,299.9858972869468,-52.14148525413177,-295.4194039189533
train_00007,train,2,C1,1000.039074378359,282.0582713506197,102.5415842732409
train_00007,train,2,C2,1150.0180635519857,-229.73530361108556,192.76745443515776
train_00007,train,2,C3,1300.0590231118783,-52.01287015014514,-295.48006937651917
train_00007,train,3,A1,-750.0372328100515,273.0756382697985,99.3033241570585
train_00007,train,3,A2,-900.0864723337448,-198.844606731113,167.02327967301096
train_00007,train,3,A3,-1050.0352343872046,-34.35511442201092,-195.53293630242038
train_00007,train,3,B1,-300.0419626940899,281.9821106430721,102.53456673315311
train_00007,train,3,B2,-9.642540603963662e-05,-229.71930592682912,192.86894272075924
train_00007,train,3,B3,300.0106777600036,-52.09623506506799,-295.46466481188975
train_00007,train,3,C1,749.9849129527731,281.86337756753807,102.59588467674767
train_00007,train,3,C2,899.9893429142414,-229.88321202898933,192.93916730103734
train_00007,train,3,C3,1049.9683893407553,-52.21756792741577,-295.39644086051595
train_00007,train,4,A1,-750.0581825520196,272.9174559895458,99.36510469700255
train_00007,train,4,A2,-900.0336088410069,-199.07876302663527,167.04865257998878
train_00007,train,4,A3,-1050.0146462049634,-34.556002741462635,-195.39861501469807
train_00007,train,4,B1,-300.02974254267224,281.8778264319078,102.6156613662865
train_00007,train,4,B2,-0.005726828631892828,-229.84730950024232,192.84145413093364
train_00007,train,4,B3,300.0192410115106,-52.060696690539494,-295.4579820945285
train_00007,train,4,C1,749.9273546690475,281.81396254956474,102.69679163233837
train_00007,train,4,C2,900.0319471383119,-229.88386446213883,192.89337289852256
train_00007,train,4,C3,1049.9458099980168,-52.09708425523787,-295.42420857900015
train_00008,train,0,A1,-1167.2698997034722,27.057948596470244,-20.37451577555406
train_00008,train,0,A2,-1310.5183782605545,-439.948248624451,85.5415973746939
train_00008,train,0,A3,-1475.7062208771615,-301.80170829655935,-281.3275068104076
train_00008,train,0,B1,-444.4276797574992,230.27399291723793,-228.1646470108588
train_00008,train,0,B2,-201.0911607871236,-280.222216209998,-27.67808267067433
train_00008,train,0,B3,246.7270715481687,-122.76761044534418,-394.66115718420565
train_00008,train,0,C1,955.153304414521,520.9102427620784,150.16974495588352
train_00008,train,0,C2,1239.880575998704,127.60589773893592,388.600190299286
